Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-19,cambiar,Object,Object infinitive,Infinitive,,,,,1,,337383,101259,5214782
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-20,charlar,Polarity,Polarity indicative,Indicative,1,1,,,,,7583,4193,347240
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-21,jugar,Gerund,Gerund,Gerund,,,,,1,,216446,102028,
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-22,probar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,104336,26036,2164727
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-23,gritar,Intensional,Intensional indicative,Indicative,1,1,,,,,25865,35044,
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-24,charlar,Subject,Subject infinitive,Infinitive,,,,,1,,7583,4193,347240
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,303936,207733,8248273
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-26,llamar,DOM,DOM,DOM,,,1,,,,303936,207733,8248273
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-27,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-28,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,464270,255835,8432028
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-29,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-30,usar,Intensional,Intensional indicative,Indicative,1,1,,,,,325514,83172,6925254
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-31,usar,Subject,Subject infinitive,Infinitive,,,,,1,,325514,83172,6925254
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,208160,26928,1534607
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-33,cuidar,DOM,DOM,DOM,,,1,,,,208160,26928,1534607
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-34,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-35,bailar,Polarity,Polarity indicative,Indicative,1,1,,,,,34174,20774,
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-36,cuidar,Gerund,Gerund,Gerund,,,,,1,,208160,26928,1534607
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-37,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,418316,301022,13841181
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-38,bailar,Intensional,Intensional indicative,Indicative,1,1,,,,,34174,20774,
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-39,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,45606,22466,893704
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-41,pintar,DOM,DOM,DOM,,,1,,,,45606,22466,893704
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-42,pensar,Object,Object infinitive,Infinitive,,,,,1,,449393,247053,7676786
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-43,nadar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,27224,5128,182321
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-44,remar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,2470,1190,46272
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,590952,203027,9516595
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-46,tratar,DOM,DOM,DOM,,,1,,,,590952,203027,9516595
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-47,cantar,Subject,Subject infinitive,Infinitive,,,,,1,,54511,32959,966543
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-48,jugar,Intensional,Intensional indicative,Indicative,1,1,,,,,216446,102028,
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-49,tocar,Object,Object infinitive,Infinitive,,,,,1,,93120,71790,
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-50,jugar,Polarity,Polarity indicative,Indicative,1,1,,,,,216446,102028,
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-51,mirar,Gerund,Gerund,Gerund,,,,,1,,186441,197558,3683993
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-52,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-53,entrar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,207551,129316,4429528
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,60260,28864,1318934
L2L03,L2 Learners,,,20,3,1,-2,0 SPA/2 ENG,ENG ML,28,11,0,0,,2,,FCT,FCT-55,amar,DOM,DOM,DOM,,,1,,,,60260,28864,1318934
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-01,buscar,Subject,Subject infinitive,Infinitive,,,,,1,,343132,165471,8054956
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,186441,197558,3683993
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-03,mirar,DOM,DOM,DOM,,,1,,,,186441,197558,3683993
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-04,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-05,cenar,Polarity,Polarity indicative,Indicative,1,1,,,,,16244,9564,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-06,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-07,causar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,57029,35846,1908960
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-08,saltar,Intensional,Intensional indicative,Indicative,1,1,,,,,29237,20606,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-09,actuar,Subject,Subject infinitive,Infinitive,,,,,1,,123466,45227,2330983
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,418316,301022,13841181
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-11,llevar,DOM,DOM,DOM,,,0,,,,418316,301022,13841181
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-12,crear,Object,Object infinitive,Infinitive,,,,,1,,342684,110868,6367536
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-13,bajar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,284649,62583,1981927
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-14,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,464270,255835,8432028
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-15,atar,Intensional,Intensional indicative,Indicative,1,1,,,,,6693,9406,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-16,mirar,Subject,Subject infinitive,Infinitive,,,,,1,,186441,197558,3683993
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,6151,3173,91504
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-18,peinar,DOM,DOM,DOM,,,1,,,,6151,3173,91504
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-19,cambiar,Object,Object infinitive,Infinitive,,,,,1,,337383,101259,5214782
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-20,charlar,Polarity,Polarity indicative,Indicative,1,1,,,,,7583,4193,347240
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-21,jugar,Gerund,Gerund,Gerund,,,,,1,,216446,102028,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-22,probar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,104336,26036,2164727
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-23,gritar,Intensional,Intensional indicative,Indicative,1,1,,,,,25865,35044,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-24,charlar,Subject,Subject infinitive,Infinitive,,,,,1,,7583,4193,347240
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,303936,207733,8248273
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-26,llamar,DOM,DOM,DOM,,,1,,,,303936,207733,8248273
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-27,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-28,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,464270,255835,8432028
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-29,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-30,usar,Intensional,Intensional indicative,Indicative,1,1,,,,,325514,83172,6925254
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-31,usar,Subject,Subject infinitive,Infinitive,,,,,1,,325514,83172,6925254
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,208160,26928,1534607
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-33,cuidar,DOM,DOM,DOM,,,1,,,,208160,26928,1534607
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-34,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-35,bailar,Polarity,Polarity indicative,Indicative,1,1,,,,,34174,20774,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-36,cuidar,Gerund,Gerund,Gerund,,,,,1,,208160,26928,1534607
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-37,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,418316,301022,13841181
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-38,bailar,Intensional,Intensional indicative,Indicative,1,1,,,,,34174,20774,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-39,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,45606,22466,893704
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-41,pintar,DOM,DOM,DOM,,,0,,,,45606,22466,893704
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-42,pensar,Object,Object infinitive,Infinitive,,,,,1,,449393,247053,7676786
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-43,nadar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,27224,5128,182321
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-44,remar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,2470,1190,46272
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,590952,203027,9516595
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-46,tratar,DOM,DOM,DOM,,,0,,,,590952,203027,9516595
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-47,cantar,Subject,Subject infinitive,Infinitive,,,,,1,,54511,32959,966543
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-48,jugar,Intensional,Intensional indicative,Indicative,1,1,,,,,216446,102028,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-49,tocar,Object,Object infinitive,Infinitive,,,,,1,,93120,71790,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-50,jugar,Polarity,Polarity indicative,Indicative,1,1,,,,,216446,102028,
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-51,mirar,Gerund,Gerund,Gerund,,,,,1,,186441,197558,3683993
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-52,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-53,entrar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,207551,129316,4429528
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,60260,28864,1318934
L2L04,L2 Learners,,,21,5,4,-2,0 SPA/2 ENG,ENG ML,29,13,4,0,,2,,FCT,FCT-55,amar,DOM,DOM,DOM,,,1,,,,60260,28864,1318934
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-01,buscar,Subject,Subject infinitive,Infinitive,,,,,1,,343132,165471,8054956
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,186441,197558,3683993
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-03,mirar,DOM,DOM,DOM,,,1,,,,186441,197558,3683993
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-04,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-05,cenar,Polarity,Polarity indicative,Indicative,1,1,,,,,16244,9564,
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-06,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-07,causar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,57029,35846,1908960
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-08,saltar,Intensional,Intensional indicative,Indicative,1,1,,,,,29237,20606,
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-09,actuar,Subject,Subject infinitive,Infinitive,,,,,1,,123466,45227,2330983
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,418316,301022,13841181
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-11,llevar,DOM,DOM,DOM,,,1,,,,418316,301022,13841181
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-12,crear,Object,Object infinitive,Infinitive,,,,,1,,342684,110868,6367536
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-13,bajar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,284649,62583,1981927
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-14,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,464270,255835,8432028
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-15,atar,Intensional,Intensional indicative,Indicative,1,1,,,,,6693,9406,
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-16,mirar,Subject,Subject infinitive,Infinitive,,,,,0,,186441,197558,3683993
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,6151,3173,91504
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-18,peinar,DOM,DOM,DOM,,,1,,,,6151,3173,91504
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-19,cambiar,Object,Object infinitive,Infinitive,,,,,1,,337383,101259,5214782
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-20,charlar,Polarity,Polarity indicative,Indicative,1,1,,,,,7583,4193,347240
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-21,jugar,Gerund,Gerund,Gerund,,,,,1,,216446,102028,
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-22,probar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,104336,26036,2164727
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-23,gritar,Intensional,Intensional indicative,Indicative,1,1,,,,,25865,35044,
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-24,charlar,Subject,Subject infinitive,Infinitive,,,,,1,,7583,4193,347240
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,303936,207733,8248273
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-26,llamar,DOM,DOM,DOM,,,1,,,,303936,207733,8248273
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-27,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-28,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,464270,255835,8432028
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-29,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-30,usar,Intensional,Intensional indicative,Indicative,1,1,,,,,325514,83172,6925254
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-31,usar,Subject,Subject infinitive,Infinitive,,,,,1,,325514,83172,6925254
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,208160,26928,1534607
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-33,cuidar,DOM,DOM,DOM,,,1,,,,208160,26928,1534607
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-34,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-35,bailar,Polarity,Polarity indicative,Indicative,1,1,,,,,34174,20774,
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-36,cuidar,Gerund,Gerund,Gerund,,,,,1,,208160,26928,1534607
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-37,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,418316,301022,13841181
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-38,bailar,Intensional,Intensional indicative,Indicative,1,1,,,,,34174,20774,
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-39,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,,,,,45606,22466,893704
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-41,pintar,DOM,DOM,DOM,,,0,,,,45606,22466,893704
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-42,pensar,Object,Object infinitive,Infinitive,,,,,1,,449393,247053,7676786
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-43,nadar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,,27224,5128,182321
L2L05,L2 Learners,,,21,3,2,0,0 SPA/2 ENG,Bilingual,44,14,2,0,10,2,,FCT,FCT-44,remar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,2470,1190,46272
